498,Haja Taisei Dangaiou,6.13,"Action, Sci-Fi, Adventure, Mecha",Great Planet Evil-Destroyer Dangaio,破邪大星弾劾凰 [ダンガイオー],OVA,3,"Sep 28, 1987 to Jul 25, 1989",Unknown,Network,VIZ Media,AIC,Original,45 min. per ep.,PG-13 - Teens 13 or older,7667,6432,5079,6,190,2256,138,121,2374,47,80,199,444,467,312,161,50,25,16,bst28.jpg
499,Makai Toshi Shinjuku,6.17,"Adventure, Horror, Romance, Shounen, Supernatural",Demon City Shinjuku,魔界都市〈新宿〉,OVA,1,25-Oct-88,Unknown,Japan Home Video,"Central Park Media, Discotek Media",Madhouse,Novel,1 hr. 19 min.,R - 17+ (violence & profanity),7546,4176,14957,36,386,8938,181,132,5320,200,328,804,1734,1684,1121,546,251,116,58,bst28.jpg
501,Doraemon,7.36,"Adventure, Comedy, Fantasy, Kids, Shounen",Unknown,ドラえもん,TV,26,"Apr 1, 1973 to Sep 30, 1973",Spring 1973,Unknown,Unknown,Unknown,Manga,25 min. per ep.,PG - Children,2078,4037,16163,163,619,11608,639,1035,2262,1274,977,1826,2389,1332,651,192,73,48,53,bst29.jpg
502,Dragon Ball Movie 1: Shen Long no Densetsu,6.83,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Dragon Ball:Curse of the Blood Rubies,ドラゴンボール 神龍の伝説,Movie,1,20-Dec-86,Unknown,Unknown,Funimation,Toei Animation,Manga,50 min.,PG-13 - Teens 13 or older,4324,2220,51715,41,413,46030,270,244,4758,2521,2016,4326,8775,6445,3410,1060,408,163,116,bst29.jpg
503,Eien no Aselia,5.51,"Adventure, Drama, Fantasy",The Eternal Aseria,永遠のアセリア,OVA,2,"Jun 24, 2005 to Mar 24, 2006",Unknown,"Studio Matrix, Japan Home Video",Unknown,Unknown,Visual novel,30 min. per ep.,PG-13 - Teens 13 or older,9653,7083,4041,4,150,1851,128,168,1744,45,41,90,256,302,299,163,117,54,43,bst30.jpg
504,Fatal Fury: The Motion Picture,6.59,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Fatal Fury:The Motion Picture,餓狼伝説,Movie,1,16-Jul-94,Unknown,"Shochiku, Nihon Ad Systems, Fuji TV","VIZ Media, Discotek Media",Unknown,Game,1 hr. 36 min.,R+ - Mild Nudity,5424,4786,10705,41,191,8522,91,75,1826,333,495,963,1665,1374,768,348,148,87,35,bst30.jpg
505,Fushigiboshi no☆Futagohime,7.27,"Magic, Comedy, Shoujo",Unknown,ふしぎ星の☆ふたご姫,TV,51,"Apr 2, 2005 to Mar 25, 2006",Spring 2005,"TV Tokyo, Diomedéa, Nihon Ad Systems",Unknown,Hal Film Maker,Original,24 min. per ep.,G - All Ages,2495,5096,9084,90,548,4050,620,667,3199,335,367,663,934,533,290,68,32,17,16,bst31.jpg
506,Glass no Kamen,7.34,"Drama, Romance, Shoujo",Unknown,ガラスの仮面,TV,23,"Apr 9, 1984 to Sep 24, 1984",Spring 1984,Studio Jack,Maiden Japan,Eiken,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2168,5605,7182,41,311,2790,326,373,3382,194,299,533,625,266,163,62,19,14,9,bst31.jpg
507,Gravitation: Lyrics of Love,6.96,"Comedy, Romance, Shoujo, Shounen Ai",Unknown,グラビテーション,OVA,2,"Jul 23, 1999 to Sep 22, 1999",Unknown,"Aniplex, animate Film, Movic",Nozomi Entertainment,Plum,Manga,26 min. per ep.,R - 17+ (violence & profanity),3784,3056,28575,107,294,23789,214,318,3960,1489,1894,2926,4291,2999,1696,706,249,189,118,bst32.jpg
508,Tottoko Hamtarou,6.97,"Adventure, Comedy, Kids",Hamtaro,とっとこハム太郎,TV,296,"Jul 7, 2000 to Mar 31, 2006",Summer 2000,"TV Tokyo, Shogakukan-Shueisha Productions, Half H.P Studio",VIZ Media,TMS Entertainment,Manga,25 min. per ep.,G - All Ages,3758,2359,46407,239,1810,24527,3994,9812,6264,2097,1795,3745,6509,4994,3043,922,414,213,184,bst32.jpg
509,I My Me! Strawberry Eggs,6.81,"Comedy, Drama, Romance, School, Slice of Life",I My Me! Strawberry Eggs,あぃまぃみぃ！ストロベリー・エッグ,TV,13,"Jul 4, 2001 to Sep 26, 2001",Summer 2001,"Pioneer LDC, Toshiba Digital Frontiers",Geneon Entertainment USA,TNK,Original,25 min. per ep.,PG-13 - Teens 13 or older,4416,2808,33300,102,914,23157,944,1430,6855,843,1589,3401,5118,3478,2038,796,311,201,154,bst33.jpg
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.89,"Comedy, Drama, Harem, Romance, School",Kakyusei 2,下級生２ ～瞳の中の少女たち～,TV,13,"Oct 2, 2004 to Dec 25, 2004",Fall 2004,Soft Garage,Unknown,Arms,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,8559,6442,5069,7,277,1718,230,285,2559,55,48,110,254,266,202,124,59,48,41,bst33.jpg
511,Kidou Shinsengumi Moeyo Ken TV,6.19,"Adventure, Comedy, Historical, Fantasy",Moeyo Ken TV,機動新撰組 萌えよ剣 TV,TV,13,"Jul 2, 2005 to Sep 24, 2005",Summer 2005,Picture Magic,"ADV Films, Funimation",Trinet Entertainment,Game,25 min. per ep.,PG-13 - Teens 13 or older,7408,6523,4887,2,242,2134,228,334,1949,49,74,171,425,423,280,137,61,24,28,bst33.jpg
512,Majo no Takkyuubin,8.24,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",Kiki's Delivery Service,魔女の宅急便,Movie,1,29-Jul-89,Unknown,Unknown,"Walt Disney Studios, GKIDS",Studio Ghibli,Novel,1 hr. 45 min.,G - All Ages,271,350,377814,3695,3931,323535,1498,512,48338,42609,62143,78325,44824,11925,3724,844,229,105,121,bst34.jpg
513,Tenkuu no Shiro Laputa,8.31,"Adventure, Fantasy, Romance, Sci-Fi",Castle in the Sky,天空の城ラピュタ,Movie,1,02-Aug-86,Unknown,Tokuma Shoten,"Walt Disney Studios, GKIDS",Studio Ghibli,Original,2 hr. 5 min.,PG - Children,220,405,335428,3090,3702,279056,1516,633,50521,42814,54616,63546,35753,10658,3363,904,242,119,131,bst34.jpg
514,Cossette no Shouzou,6.85,"Drama, Horror, Magic, Psychological, Romance, Supernatural",Le Portrait de Petit Cossette,コゼットの肖像,OVA,3,"Apr 11, 2004 to Dec 22, 2004",Unknown,"Aniplex, Studio Hibari","Sentai Filmworks, Geneon Entertainment USA",Daume,Original,36 min. per ep.,R - 17+ (violence & profanity),4238,2022,59463,378,1827,31015,1603,1887,23131,1904,2751,4804,6076,4467,2606,1373,589,370,249,bst35.jpg
515,Hajimari no Boukensha-tachi: Legend of Crystania,6.06,"Action, Adventure, Fantasy, Magic, Supernatural",Legend of Crystania:The Motion Picture,はじまりの冒険者たち レジェンド・オブ・クリスタニア,Movie,1,29-Jul-95,Unknown,"Kadokawa Shoten, Victor Entertainment",Unknown,Triangle Staff,Unknown,1 hr. 20 min.,PG-13 - Teens 13 or older,7989,6829,4391,6,118,2509,78,84,1602,62,71,191,419,471,325,147,78,45,20,bst35.jpg
516,Keroro Gunsou,7.7,"Comedy, Mecha, Parody, Sci-Fi, Shounen",Sgt. Frog,ケロロ軍曹,TV,358,"Apr 3, 2004 to Apr 4, 2011",Spring 2004,"TV Tokyo, Nihon Ad Systems, Rakuonsha","ADV Films, Funimation",Sunrise,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1030,2012,59646,1061,7200,20350,10231,8722,13143,3271,4195,7371,7259,3103,1375,358,148,92,91,bst36.jpg
517,School Rumble: Ichi Gakki Hoshuu,7.75,"Comedy, Romance, School, Shounen",Unknown,スクールランブル一学期補習,OVA,2,22-Dec-05,Unknown,Studio Jack,Funimation,Studio Comet,Manga,25 min. per ep.,PG-13 - Teens 13 or older,914,2194,52587,130,679,42272,502,311,8823,3548,5209,9111,8159,2911,1066,278,68,40,51,bst36.jpg
518,Mahou no Princess Minky Momo,6.74,"Magic, Shoujo",Magical Princess Minky Momo,魔法のプリンセス　ミンキーモモ,TV,63,"Mar 18, 1982 to May 26, 1983",Spring 1982,Unknown,Unknown,Production Reed,Original,23 min. per ep.,G - All Ages,4716,6164,5625,20,301,1871,322,346,2785,103,104,222,421,345,188,58,26,11,13,bst36.jpg
519,Mahoraba: Heartful days,7.34,"Comedy, Drama, Romance, Shounen",Unknown,まほらば ~Heartful days~,TV,26,"Jan 10, 2005 to Jun 27, 2005",Winter 2005,"Starchild Records, TV Tokyo Music",Unknown,J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2162,3486,22090,103,926,12201,872,962,7129,618,1227,2467,2714,1370,653,226,68,42,33,bst37.jpg
520,Marmalade Boy Movie,7.35,"Romance, Shoujo",Unknown,ママレード・ボーイ (1995),Movie,1,04-Mar-95,Unknown,Unknown,"Discotek Media, Tokyopop",Unknown,Unknown,30 min.,PG-13 - Teens 13 or older,2137,5198,8609,31,130,5666,117,79,2617,466,540,832,1074,579,275,51,30,15,18,bst37.jpg
521,Mermaid Melody Pichi Pichi Pitch,7.04,"Adventure, Music, Comedy, Magic, Romance, Shoujo",Mermaid Melody:Pichi Pichi Pitch,マーメイドメロディー ぴちぴちピッチ,TV,52,"Apr 5, 2003 to Mar 27, 2004",Spring 2003,Synergy Japan,ADV Films,"Actas, SynergySP",Manga,24 min. per ep.,PG - Children,3499,2024,59222,850,2294,42456,2485,3990,7997,3161,3191,5599,8411,5686,3357,1159,495,324,229,bst38.jpg
522,Metropolis,7.54,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Unknown,メトロポリス,Movie,1,26-May-01,Unknown,"Bandai Visual, Dentsu, Kadokawa Shoten, Imagica, Tezuka Productions, Toho, King Records",Sony Pictures Entertainment,Madhouse,Manga,1 hr. 49 min.,PG-13 - Teens 13 or older,1455,1693,78587,499,1477,46558,719,470,29363,3793,5438,9959,9268,4415,1790,756,220,118,108,bst38.jpg
523,Tonari no Totoro,8.31,"Adventure, Comedy, Supernatural",My Neighbor Totoro,となりのトトロ,Movie,1,16-Apr-88,Unknown,Studio Fantasia,"Walt Disney Studios, GKIDS",Studio Ghibli,Original,1 hr. 26 min.,G - All Ages,220,121,721786,6751,7968,620070,2444,1109,90195,107172,114886,129486,75924,25715,8966,2519,804,351,621,bst39.jpg
524,Onegai☆Twins: Natsu wa Owaranai,7.04,"Comedy, Drama, Romance",Unknown,おねがい☆ツインズ 夏は終わらない,OVA,1,28-Apr-04,Unknown,"Bandai Visual, WOWOW, Lantis","Nozomi Entertainment, Bandai Entertainment",Daume,Original,25 min.,R+ - Mild Nudity,3477,3132,27381,11,272,23281,218,129,3481,995,1765,3467,4951,2880,1404,505,203,124,80,bst39.jpg
525,Otogizoushi,6.98,"Adventure, Drama, Fantasy, Historical",Otogi Zoshi:The Legend of Magatama,お伽草子,TV,26,"Jul 7, 2004 to Mar 30, 2005",Summer 2004,"VAP, Nippon Television Network",Media Blasters,Production I.G,Original,23 min. per ep.,PG-13 - Teens 13 or older,3711,4143,15131,45,801,4203,876,940,8311,189,338,877,1171,765,409,157,57,22,27,bst40.jpg
526,Boku no Chikyuu wo Mamotte,7.17,"Drama, Sci-Fi, Shoujo",Please Save My Earth,ぼくの地球を守って,OVA,6,"Dec 17, 1993 to Sep 23, 1994",Unknown,"Victor Entertainment, Hakusensha",VIZ Media,Production I.G,Manga,30 min. per ep.,PG-13 - Teens 13 or older,2898,4345,13536,108,442,5705,340,322,6727,396,612,961,1188,730,391,162,42,34,27,bst40.jpg
527,Pokemon,7.34,"Action, Adventure, Comedy, Kids, Fantasy",Pokémon,ポケットモンスター,TV,276,"Apr 1, 1997 to Nov 14, 2002",Spring 1997,"TV Tokyo, TV Tokyo Music, Studio Jack","VIZ Media, 4Kids Entertainment",OLM,Game,24 min. per ep.,PG - Children,2144,277,464779,4940,30707,339007,28608,47875,18582,34911,33357,64105,85456,46215,23633,6723,2616,1256,1146,bst41.jpg
528,Pokemon Movie 01: Mewtwo no Gyakushuu,7.63,"Action, Adventure, Comedy, Kids, Drama, Fantasy",Pokemon:The First Movie,ポケットモンスター ミュウツーの逆襲,Movie,1,18-Jul-98,Unknown,"TV Tokyo, Shogakukan-Shueisha Productions, Imagica, Studio Jack","4Kids Entertainment, Warner Bros. Pictures",OLM,Game,1 hr. 25 min.,PG - Children,1184,761,195228,336,1061,190089,246,283,3549,17956,20476,34270,34228,15397,7053,2044,743,325,242,bst41.jpg
529,Saishuu Heiki Kanojo,7.18,"Drama, Military, Romance, School, Sci-Fi","She, The Ultimate Weapon",最終兵器彼女,TV,13,"Jul 2, 2002 to Sep 24, 2002",Summer 2002,"Toei Video, Toshiba EMI, Tohokushinsha Film Corporation","VIZ Media, Sentai Filmworks",Gonzo,Manga,24 min. per ep.,R - 17+ (violence & profanity),2866,1616,83111,563,3027,40458,3172,3764,32690,3576,4779,7388,7584,4501,2602,1559,751,506,438,bst42.jpg
530,Bishoujo Senshi Sailor Moon,7.68,"Demons, Magic, Romance, Shoujo",Sailor Moon,美少女戦士セーラームーン,TV,46,"Mar 7, 1992 to Feb 27, 1993",Spring 1992,TV Asahi,"ADV Films, VIZ Media, DiC Entertainment",Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1070,514,278409,9310,22531,178544,17108,13393,46833,22985,21621,33704,37624,16968,7932,2246,778,531,524,bst42.jpg
531,Bishoujo Senshi Sailor Moon R: The Movie,7.7,"Drama, Magic, Romance, Shoujo",Sailor Moon R:The Movie - The Promise of the Rose,美少女戦士セーラームーンＲ THE MOVIE,Movie,1,05-Dec-93,Unknown,Unknown,VIZ Media,Toei Animation,Manga,1 hr. 1 min.,PG-13 - Teens 13 or older,1016,2215,51971,240,539,44550,295,250,6337,4987,4599,6859,7505,3519,1500,348,103,48,64,bst43.jpg
532,Bishoujo Senshi Sailor Moon S,7.85,"Drama, Magic, Romance, Shoujo",Sailor Moon S,美少女戦士セーラームーン S,TV,38,"Mar 19, 1994 to Feb 25, 1995",Spring 1994,TV Asahi,"VIZ Media, Geneon Entertainment USA",Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,736,1274,112366,1428,3727,88683,2553,1650,15753,10838,10934,15664,14746,6113,2470,565,208,100,123,bst43.jpg
533,Sensei no Ojikan: Doki Doki School Hours,6.69,"Comedy, Slice of Life",Teacher's Time,せんせいのお時間,TV,13,"Apr 5, 2004 to Jun 28, 2004",Spring 2004,Unknown,Unknown,J.C.Staff,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4940,5618,7161,16,323,3230,438,514,2656,117,214,457,793,576,339,123,52,48,23,bst44.jpg
534,Slayers,7.76,"Adventure, Comedy, Demons, Magic, Fantasy",Slayers,スレイヤーズ,TV,26,"Apr 7, 1995 to Sep 29, 1995",Spring 1995,"J.C.Staff, TV Tokyo, SoftX, TV Tokyo Music","Funimation, Central Park Media, Enoki Films",E&G Films,Light novel,22 min. per ep.,PG-13 - Teens 13 or older,905,1241,116837,1948,5370,68326,5498,4375,33268,6009,9445,16125,14168,5217,2170,614,214,86,109,bst45.jpg
535,Slayers Next,8.04,"Adventure, Comedy, Demons, Magic, Fantasy",Slayers Next,スレイヤーズNEXT,TV,26,"Apr 5, 1996 to Sep 27, 1996",Spring 1996,"J.C.Staff, TV Tokyo, SoftX","Funimation, Central Park Media, Enoki Films",E&G Films,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,494,2018,59438,833,1653,45116,1339,881,10449,4817,7399,10456,7013,2313,777,192,55,32,39,bst45.jpg
536,Slayers: The Motion Picture,7.3,"Adventure, Comedy, Magic, Fantasy, Shounen",Slayers:The Motion Picture,劇場版スレイヤーズ,Movie,1,29-Jul-95,Unknown,"Kadokawa Shoten, Marubeni",ADV Films,J.C.Staff,Light novel,1 hr. 6 min.,PG-13 - Teens 13 or older,2348,3560,21089,32,233,16928,192,111,3625,863,1413,2902,3801,1787,755,190,68,25,25,bst46.jpg
537,Tekken,5.27,"Action, Sci-Fi, Adventure, Martial Arts",Tekken:The Motion Picture,鉄拳,OVA,2,"Jan 21, 1998 to Feb 21, 1998",Unknown,"Four Some, Sony Music Entertainment",ADV Films,Studio Deen,Game,28 min. per ep.,R - 17+ (violence & profanity),10177,4350,13411,30,167,11202,78,123,1841,234,266,614,1285,1691,1594,1174,732,623,336,bst46.jpg
538,Shin Tenchi Muyou!,6.87,"Comedy, Harem, Romance, Sci-Fi, Shounen",Tenchi in Tokyo,新・天地無用!,TV,26,"Apr 1, 1997 to Sep 23, 1997",Spring 1997,Pioneer LDC,"Funimation, Geneon Entertainment USA",AIC,Original,23 min. per ep.,PG-13 - Teens 13 or older,4151,2912,31185,105,917,21544,951,1245,6528,951,1448,3094,4689,2943,1600,828,285,137,86,bst47.jpg
539,Tenchi Muyou! Ryououki,7.66,"Action, Comedy, Sci-Fi, Shounen, Space",Tenchi Muyo! Ryo-Ohki,天地無用！魎皇鬼,OVA,6,"Sep 25, 1992 to Mar 25, 1993",Unknown,Pioneer LDC,"Funimation, Geneon Entertainment USA",AIC,Original,29 min. per ep.,R+ - Mild Nudity,1140,2482,41899,535,1529,28062,821,625,10862,2200,3330,5942,5551,2133,877,256,71,39,42,bst47.jpg
540,Tenchi Muyou! Ryououki 2nd Season,7.66,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",Tenchi Muyo! Ryo-Ohki,天地無用！魎皇鬼,OVA,6,"Sep 25, 1994 to Sep 25, 1995",Unknown,Pioneer LDC,"Funimation, Geneon Entertainment USA",AIC,Original,33 min. per ep.,R+ - Mild Nudity,1142,3340,23891,84,615,19053,318,228,3677,1388,2127,4048,3770,1342,480,145,54,16,27,bst48.jpg
541,Tenchi Muyou! Ryououki 3rd Season,7.32,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",Unknown,天地無用！魎皇鬼 第三期,OVA,6,"Sep 18, 2003 to Mar 16, 2005",Unknown,VAP,Funimation,AIC,Original,30 min. per ep.,R+ - Mild Nudity,2271,3872,17697,47,440,13159,305,273,3520,863,1207,2388,2596,1248,556,265,114,57,43,bst48.jpg
543,Vampire Hunter D (2000),7.89,"Action, Sci-Fi, Horror, Drama, Romance, Vampire, Fantasy",Vampire Hunter D:Bloodlust,バンパイアハンターD,Movie,1,25-Aug-00,Unknown,"animate Film, Movic","Discotek Media, Urban Vision",Madhouse,Light novel,1 hr. 42 min.,R - 17+ (violence & profanity),690,1174,126368,1407,2449,90735,822,529,31833,9039,14007,21106,15841,5622,2012,637,219,119,98,bst49.jpg
544,Venus Senki,6.78,"Action, Sci-Fi, Adventure, Space",Venus Wars,ヴィナス戦記,Movie,1,11-Mar-89,Unknown,"Shochiku, Gakken, Bandai","Central Park Media, Discotek Media",Triangle Staff,Manga,1 hr. 43 min.,PG-13 - Teens 13 or older,4554,4798,10579,39,268,5578,109,79,4545,175,374,812,1330,906,470,169,72,30,16,bst49.jpg
545,Mousou Kagaku Series: Wandaba Style,6.03,"Comedy, Sci-Fi",Mousou Kagaku Series:Wandaba Style,妄想科学シリーズ ワンダバスタイル,TV,12,"Apr 5, 2003 to Jun 21, 2003",Spring 2003,Unknown,"ADV Films, Maiden Japan",TNK,Original,24 min. per ep.,PG-13 - Teens 13 or older,8112,7869,2929,3,137,1139,165,269,1219,29,27,99,222,231,162,102,49,22,21,bst50.jpg
546,Wind: A Breath of Heart (TV),6,"Drama, Romance, School, Supernatural",Unknown,Wind -a breath of heart-,TV,13,"Jun 30, 2004 to Sep 22, 2004",Summer 2004,"Frontier Works, Rondo Robe",Unknown,Radix,Visual novel,12 min. per ep.,PG-13 - Teens 13 or older,8243,4861,10151,7,405,4901,354,433,4058,112,151,393,842,833,607,336,167,113,63,bst50.jpg
547,Wind: A Breath of Heart OVA,6.24,"Romance, Supernatural, School, Drama",Unknown,Wind -a breath of heart- OVA,OVA,3,"Jun 25, 2004 to Dec 22, 2004",Unknown,KSS,Unknown,Unknown,Visual novel,29 min. per ep.,PG-13 - Teens 13 or older,7153,8136,2620,1,71,1545,77,74,853,35,54,123,280,225,201,75,31,16,10,hayao.jpg
548,Wonderful Days,7.04,"Action, Drama, Romance, Sci-Fi",Sky Blue,원더풀 데이즈,Movie,1,17-Jul-03,Unknown,Tin House,Unknown,Unknown,Original,1 hr. 23 min.,PG-13 - Teens 13 or older,3515,2903,31319,76,651,18676,343,327,11322,882,1552,3209,4215,2525,1261,555,193,94,58,bst0.jpg
550,Yu☆Gi☆Oh!,7.21,"Action, Game, Comedy, Fantasy, Shounen",Unknown,遊☆戯☆王,TV,27,"Apr 4, 1998 to Oct 10, 1998",Spring 1998,Nihon Ad Systems,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2727,831,180785,1097,6366,143794,5353,7391,17881,9533,11182,22703,32814,17335,8500,2705,1026,474,357,bst2.jpg
551,Grappler Baki: Saidai Tournament-hen,7.45,"Action, Martial Arts, Shounen, Sports",Unknown,グラップラー刃牙(バキ) 最大トーナメント編,TV,24,"Jul 24, 2001 to Dec 25, 2001",Summer 2001,Unknown,Funimation,Group TAC,Manga,24 min. per ep.,R - 17+ (violence & profanity),1738,2402,44368,189,1706,34036,734,652,7240,2085,3458,7064,7531,3145,1220,442,190,80,66,bst3.jpg
552,Digimon Adventure,7.79,"Action, Adventure, Comedy, Fantasy, Kids",Digimon:Digital Monsters,デジモンアドベンチャー,TV,54,"Mar 7, 1999 to Mar 26, 2000",Spring 1999,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,Other,24 min. per ep.,PG - Children,839,419,325137,4907,8591,283580,7158,8276,17532,31514,34838,57073,53135,21819,9186,2219,782,381,348,bst4.jpg
553,Yami no Matsuei,7.07,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",Descendants of Darkness,闇の末裔,TV,13,"Oct 2, 2000 to Dec 18, 2000",Fall 2000,"Starchild Records, Movic","Central Park Media, Discotek Media",J.C.Staff,Manga,23 min. per ep.,R - 17+ (violence & profanity),3347,2313,47815,446,1885,28199,1714,2166,13851,1683,2744,4500,5819,3712,2065,848,376,188,156,bst5.jpg
554,Koutetsu Tenshi Kurumi,6.79,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",Steel Angel Kurumi,鋼鉄天使くるみ,TV,24,"Oct 5, 1999 to Apr 4, 2000",Fall 1999,Pony Canyon,ADV Films,"OLM, Production Reed",Original,15 min. per ep.,R+ - Mild Nudity,4500,3558,21063,73,865,12154,841,1178,6025,478,776,1656,2642,1781,1135,450,181,111,68,bst6.jpg
555,Koutetsu Tenshi Kurumi 2,6.3,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",Steel Angel Kurumi 2,鋼鉄天使くるみ2式,TV,12,"Apr 12, 2001 to Jun 28, 2001",Spring 2001,"m.o.e., Pony Canyon",ADV Films,OLM,Original,15 min. per ep.,R+ - Mild Nudity,6899,4826,10473,8,235,6791,267,474,2706,198,280,638,1234,1033,745,405,181,110,63,bst7.jpg
556,Koutetsu Tenshi Kurumi Zero,6.11,"Drama, Romance, Sci-Fi",Unknown,鋼鉄天使くるみ零,OVA,3,"Apr 18, 2001 to Jun 20, 2001",Unknown,"m.o.e., Pony Canyon",Unknown,OLM,Original,15 min. per ep.,PG-13 - Teens 13 or older,7792,6575,4815,7,108,2971,108,120,1508,89,90,229,451,459,320,172,89,37,37,bst8.jpg
557,Koutetsu Tenshi Kurumi Encore,6.7,"Comedy, Historical, Romance, Sci-Fi, Shounen",Steel Angel Kurumi Encore,鋼鉄天使くるみ 25-28話,OVA,4,"Jul 19, 2000 to Oct 4, 2000",Unknown,Pony Canyon,ADV Films,OLM,Original,15 min. per ep.,PG-13 - Teens 13 or older,4897,5982,6078,7,130,4334,100,100,1414,138,229,482,844,642,361,134,42,24,11,bst9.jpg
558,Major S2,8.25,"Comedy, Drama, Shounen, Sports",Unknown,メジャー  (第2シリーズ),TV,26,"Dec 10, 2005 to Jun 10, 2006",Winter 2006,NHK,Unknown,Studio Hibari,Manga,25 min. per ep.,PG-13 - Teens 13 or older,263,2041,58350,308,1067,49941,515,513,6314,6205,9801,12586,6254,1714,535,141,59,32,120,bst10.jpg
